ActivityID,Latitude,Longitude,SITE,Site_Name,Group_name,Submitted_by,Observation_date,DATE,Time,Light condition,Depth_metres,Water_temp_deg. C,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type
f5dd83c4-84ab-4991-ab28-a1e67580ccc3,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,12:52 pm,Full sunshine,2,21,Snorkeling,18,D3,D4,3.5,Branching corals
f5dd83c4-84ab-4991-ab28-a1e67580ccc3,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,12:52 pm,Full sunshine,2,21,Snorkeling,19,B4,B5,4.5,Plate corals
f5dd83c4-84ab-4991-ab28-a1e67580ccc3,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,12:52 pm,Full sunshine,2,21,Snorkeling,20,E1,E2,1.5,Boulder corals
f5dd83c4-84ab-4991-ab28-a1e67580ccc3,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,12:52 pm,Full sunshine,2,21,Snorkeling,21,B1,B2,1.5,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,1,C5,C6,5.5,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,2,D3,D4,3.5,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,3,D4,D4,4,Plate corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,4,E4,E5,4.5,Plate corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,5,B4,B4,4,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,6,D5,D6,5.5,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,7,D4,D5,4.5,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,8,E4,E5,4.5,Plate corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,9,C4,C5,4.5,Plate corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,10,B4,B5,4.5,Soft corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,11,D4,D5,4.5,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,12,D2,D3,2.5,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,13,D1,D4,2.5,Plate corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,14,D4,D5,4.5,Boulder corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,15,E4,E5,4.5,Plate corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,16,E4,E5,4.5,Boulder corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,17,B4,B5,4.5,Boulder corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,18,D4,D5,4.5,Branching corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,19,C2,C3,2.5,Soft corals
8898c0f5-9a49-487a-b255-664443ec0274,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",BB,Brianna Bambic,2022-11-06T06:00:00Z,6/11/2022,2:45 pm,Full sunshine,3,21,Snorkeling,20,E4,E6,5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,1,D4,D4,4,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,2,D3,D5,4,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,3,D4,D5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,4,D4,D5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,5,C4,C5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,6,D3,D4,3.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,7,D4,D5,4.5,Plate corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,8,D4,D5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,9,D4,D5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,10,D4,D5,4.5,Soft corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,11,D4,D5,4.5,Plate corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,12,D5,D6,5.5,Plate corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,13,D4,D5,4.5,Plate corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,14,D4,D5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,15,D4,D5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,16,C3,C4,3.5,Plate corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,17,D4,D5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,18,B4,B5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,19,D4,D5,4.5,Branching corals
2230506b-e7da-45c5-8ea2-9217450c5ed0,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,5,21,Diving,20,D3,D4,3.5,Plate corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,1,C2,C4,3,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,2,C2,C4,3,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,3,D2,D3,2.5,Plate corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,4,D3,D4,3.5,Plate corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,5,D2,D3,2.5,Soft corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,6,D2,D3,2.5,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,7,B3,B6,4.5,Plate corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,8,D2,D4,3,Plate corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,9,C3,C4,3.5,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,10,D2,D4,3,Soft corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,11,D2,D5,3.5,Boulder corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,12,C3,C5,4,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,13,D3,D4,3.5,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,14,D2,D4,3,Plate corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,15,D2,D3,2.5,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,16,C3,C4,3.5,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,17,D5,D6,5.5,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,18,D4,D5,4.5,Branching corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,19,C3,C5,4,Plate corals
a883ab4e-441b-4e19-80f2-def7fc1fb377,-23.453888,151.922775,Canyons,"Heron Island, Canyons, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,2:08 pm,Full sunshine,5,22,Diving,20,D2,D3,2.5,Branching corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,1,D1,D4,2.5,Plate corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,2,E3,E5,4,Boulder corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,3,D2,D3,2.5,Branching corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,4,E2,E5,3.5,Plate corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,5,D2,D3,2.5,Branching corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,6,D3,D4,3.5,Boulder corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,7,E4,E5,4.5,Plate corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,8,E5,E6,5.5,Boulder corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,9,B4,B5,4.5,Branching corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,10,C2,C3,2.5,Branching corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,11,E3,E5,4,Soft corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,12,D2,D4,3,Branching corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,13,B5,B6,5.5,Soft corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,14,E4,E6,5,Soft corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,15,C2,C4,3,Branching corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,16,D4,D5,4.5,Soft corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,17,C4,C5,4.5,Plate corals
75aa824c-1fc7-4aae-8eb6-d4eb2d37c942,-23.443404,151.906135,Heron Bommie,"Heron Island, Heron Bommie, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,12:30 pm,Broken cloud,1,22,Snorkeling,18,B3,B6,4.5,Soft corals
a14bf9ac-2670-4333-bbb8-8d1bdc900a28,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,7:30 am,Full sunshine,2,21,Snorkeling,1,E4,E4,4,Branching corals
a14bf9ac-2670-4333-bbb8-8d1bdc900a28,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,7:30 am,Full sunshine,2,21,Snorkeling,2,D4,D5,4.5,Branching corals
a14bf9ac-2670-4333-bbb8-8d1bdc900a28,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,7:30 am,Full sunshine,2,21,Snorkeling,3,E3,E3,3,Branching corals
a14bf9ac-2670-4333-bbb8-8d1bdc900a28,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,7:30 am,Full sunshine,2,21,Snorkeling,4,E4,E4,4,Branching corals
a14bf9ac-2670-4333-bbb8-8d1bdc900a28,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,7:30 am,Full sunshine,2,21,Snorkeling,5,C4,C5,4.5,Branching corals
a14bf9ac-2670-4333-bbb8-8d1bdc900a28,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,7:30 am,Full sunshine,2,21,Snorkeling,6,E3,E4,3.5,Branching corals
a14bf9ac-2670-4333-bbb8-8d1bdc900a28,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meredith Roe,2022-11-05T14:00:00Z,5/11/2022,7:30 am,Full sunshine,2,21,Snorkeling,7,E4,E5,4.5,Branching corals
